0,1,0.00931432016062939,0.0007642337442718399,0.003930622,22.049
1,1,0.00932027164862939,0.0007878314374302399,0.003930622,24.529
2,1,0.0022868177210408165,0.0002048253055032,0.003930622,0
3,1,0.0022883055930408166,0.00021635130742319998,0.003930622,0
4,1,0.0005511092871665306,6.041077703216001e-05,0.003930622,0
5,2,0.0005536500871665307,0.00011529685915125336,0.003930622,0
6,2,0.0005540220551665307,0.00011531273115125336,0.003930622,0
7,4,0.0001284009667093878,5.345767795690666e-05,0.003930622,0
8,6,0.0001284009667093878,8.402882738656e-05,0.003930622,0
9,6,0.00012849395870938781,8.403279538656e-05,0.003930622,0
10,6,2.7380480600816324e-05,1.7900282895039996e-05,0.003930622,0
11,6,2.7380480600816324e-05,1.7900282895039996e-05,0.003930622,0
12,6,2.7403728600816326e-05,1.7901274895039996e-05,0.003930622,0
13,32,1.9654284714285718e-07,7.279829384533333e-07,0.003930622,0
14,32,1.9654284714285718e-07,7.279829384533333e-07,0.003930622,1150.748
15,8,1.9654284714285718e-07,1.8199573461333333e-07,0.003930622,1150.748
