0,1.0,4.7782000000000004e-05,0.001437975716857134,30094.507
1,1.0,1.236e-05,0.0009151917671546062,74044.641
2,1.0,3.3930000000000004e-06,4.744162682782786e-05,13982.207
3,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
4,1.0,3.3930000000000004e-06,4.744162682782786e-05,13982.207
5,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
6,1.0,3.3930000000000004e-06,4.744162682782786e-05,13982.207
7,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
8,1.0,3.394e-06,9.48809544975143e-05,27955.496
9,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
10,1.0,3.394e-06,9.48809544975143e-05,27955.496
11,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
12,1.0,3.394e-06,9.48809544975143e-05,27955.496
13,2.0,3.1770000000000002e-06,0.00039700393096531373,62480.946
14,1.0,3.394e-06,9.48809544975143e-05,27955.496
15,1.0,1.041e-06,1.1861508243653127e-05,11394.340
16,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
17,1.0,1.0420000000000001e-06,2.3722764392172816e-05,22766.569
18,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
19,1.0,1.0420000000000001e-06,2.3722764392172816e-05,22766.569
20,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
21,1.0,1.0420000000000001e-06,2.3722764392172816e-05,22766.569
22,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
23,1.0,1.0420000000000001e-06,2.3722764392172816e-05,22766.569
24,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
25,1.0,1.043e-06,3.558402054069551e-05,34116.990
26,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
27,1.0,1.043e-06,3.558402054069551e-05,34116.990
28,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
29,1.0,1.043e-06,3.558402054069551e-05,34116.990
30,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
31,1.0,1.043e-06,3.558402054069551e-05,34116.990
32,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
33,1.0,1.043e-06,4.744527668922123e-05,45489.239
34,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
35,1.0,1.043e-06,4.744527668922123e-05,45489.239
36,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
37,1.0,1.043e-06,4.744527668922123e-05,45489.239
38,2.0,9.370000000000001e-07,9.204826731321693e-05,49118.606
39,1.0,1.043e-06,9.489040808154907e-05,90978.339
40,1.0,4.54e-07,5.933519391842846e-06,13069.426
41,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
42,1.0,4.5500000000000004e-07,8.900257660073398e-06,19561.006
43,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
44,1.0,4.5500000000000004e-07,8.900257660073398e-06,19561.006
45,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
46,1.0,4.5500000000000004e-07,8.900257660073398e-06,19561.006
47,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
48,1.0,4.5500000000000004e-07,8.900257660073398e-06,19561.006
49,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
50,1.0,4.5500000000000004e-07,1.186699592830471e-05,26081.310
51,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
52,1.0,4.5500000000000004e-07,1.186699592830471e-05,26081.310
53,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
54,1.0,4.5500000000000004e-07,1.186699592830471e-05,26081.310
55,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
56,1.0,4.5500000000000004e-07,1.186699592830471e-05,26081.310
57,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
58,1.0,4.56e-07,1.4833734196536768e-05,32530.119
59,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
60,1.0,4.56e-07,1.4833734196536768e-05,32530.119
61,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
62,1.0,4.56e-07,1.4833734196536768e-05,32530.119
63,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
64,1.0,4.56e-07,1.4833734196536768e-05,32530.119
65,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
66,1.0,4.56e-07,1.7800472464769574e-05,39036.124
67,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
68,1.0,4.56e-07,1.7800472464769574e-05,39036.124
69,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
70,1.0,4.56e-07,1.7800472464769574e-05,39036.124
71,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
72,1.0,4.56e-07,1.7800472464769574e-05,39036.124
73,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
74,2.0,4.56e-07,2.076721073300314e-05,22771.064
75,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
76,2.0,4.56e-07,2.076721073300314e-05,22771.064
77,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
78,2.0,4.56e-07,2.076721073300314e-05,22771.064
79,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
80,2.0,4.56e-07,2.076721073300314e-05,22771.064
81,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
82,2.0,4.56e-07,2.3733949001237458e-05,26024.067
83,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
84,2.0,4.56e-07,2.3733949001237458e-05,26024.067
85,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
86,2.0,4.56e-07,2.3733949001237458e-05,26024.067
87,2.0,4.0500000000000004e-07,1.9621361714147787e-05,24223.903
88,2.0,4.56e-07,9.493568626926635e-05,104096.147
89,1.0,3.08e-07,2.97244464595114e-06,9650.794
90,2.0,2.86e-07,3.420609903624955e-06,5980.087
91,1.0,3.0900000000000003e-07,3.7155534441091475e-06,12024.445
92,2.0,2.86e-07,3.420609903624955e-06,5980.087
93,1.0,3.0900000000000003e-07,3.7155534441091475e-06,12024.445
94,2.0,2.86e-07,3.420609903624955e-06,5980.087
95,1.0,3.0900000000000003e-07,3.7155534441091475e-06,12024.445
96,2.0,2.86e-07,3.420609903624955e-06,5980.087
97,1.0,3.0900000000000003e-07,3.7155534441091475e-06,12024.445
98,2.0,2.86e-07,3.420609903624955e-06,5980.087
99,1.0,3.0900000000000003e-07,4.458662242267341e-06,14429.328
100,2.0,2.86e-07,3.420609903624955e-06,5980.087
101,1.0,3.0900000000000003e-07,4.458662242267341e-06,14429.328
102,2.0,2.86e-07,3.420609903624955e-06,5980.087
103,1.0,3.0900000000000003e-07,4.458662242267341e-06,14429.328
104,2.0,2.86e-07,3.420609903624955e-06,5980.087
105,1.0,3.0900000000000003e-07,4.458662242267341e-06,14429.328
106,2.0,2.86e-07,3.420609903624955e-06,5980.087
107,2.0,3.0900000000000003e-07,5.201771040425725e-06,8417.105
108,2.0,2.86e-07,3.420609903624955e-06,5980.087
109,2.0,3.0900000000000003e-07,5.201771040425725e-06,8417.105
110,2.0,2.86e-07,3.420609903624955e-06,5980.087
111,2.0,3.0900000000000003e-07,5.201771040425725e-06,8417.105
112,2.0,2.86e-07,3.420609903624955e-06,5980.087
113,2.0,3.0900000000000003e-07,5.201771040425725e-06,8417.105
114,2.0,2.86e-07,3.420609903624955e-06,5980.087
115,2.0,3.0900000000000003e-07,5.944879838584297e-06,9619.547
116,2.0,2.86e-07,3.420609903624955e-06,5980.087
117,2.0,3.0900000000000003e-07,5.944879838584297e-06,9619.547
118,2.0,2.86e-07,3.420609903624955e-06,5980.087
119,2.0,3.0900000000000003e-07,5.944879838584297e-06,9619.547
120,2.0,2.86e-07,3.420609903624955e-06,5980.087
121,4.0,2.61e-07,1.0896453466753466e-06,1043.722
